회사ID,연매출액,년도,월,월별_연금보험료,월별_직원수
308731,4720294,2016,4,3120180,14
394213,2010117,2016,8,645120,3
427908,2569300,2016,2,1473260,8
304378,5301126,2016,1,1766540,11
69941,147730,2018,3,549340,4
134575,15554462,2017,1,13969380,59
407381,2148477,2018,1,4606680,23
143906,14956230,2016,4,6942740,28
475070,1202251,2016,6,4236500,17
147363,11608825,2018,2,3563660,21
236991,7033276,2018,2,3030780,13
274917,848850,2018,10,1445280,6
127669,197184928,2018,1,77326880,265
187346,3861923,2018,7,1729480,7
140468,18859385,2015,11,13156820,40
280394,727359,2016,5,454680,4
211818,1302372,2018,2,919080,5
158396,3547425,2016,7,4545100,18
130966,26363012,2017,3,20756520,90
228655,936073,2018,12,3078700,13
419998,3585066006,2017,5,300396400,823
281862,1762449,2018,7,1000580,4
153806,3938760,2018,9,6892920,23
133949,17306084,2017,2,17746120,64
368243,6067028,2018,1,345060,3
408924,617018,2016,3,1171220,7
285604,1620503,2016,3,673440,3
420082,150471304,2016,5,61370100,287
77679,501100,2018,9,1016180,5
394849,6720311,2016,5,11961320,80
314444,9421084,2016,7,2077440,8
513778,1141205,2016,11,867300,8
283226,907347,2016,7,454020,4
301484,103562136,2017,8,6377400,25
155736,2195094,2016,9,3632000,16
295938,20762611,2018,11,17490240,82
218418,940549,2016,8,1142260,4
207336,23791,2017,12,519820,3
443363,3241050,2016,4,6116380,23
391217,4008590,2018,1,1389500,5
179636,930586,2017,8,2807880,11
449140,1585914,2016,10,2495220,10
245286,3754561,2016,3,2709140,12
27711,2467173,2018,11,2399460,12
199089,766405,2016,3,678840,6
358158,10282530,2018,2,939580,5
76026,88702,2018,7,846000,5
296819,18262224,2019,7,20307220,55
143187,29665102,2017,11,9472520,34
469677,60309282,2016,8,85216000,362
296572,4815966,2016,4,8404400,41
152269,1170842,2016,6,3728860,22
346497,6599376,2016,12,652460,4
357606,3043598,2018,9,1143620,5
511719,7516835,2018,5,5995460,24
443822,1457775,2016,5,1656620,12
441107,1788475,2015,11,16377920,50
183511,1078941,2018,9,950460,4
131228,25299736,2017,7,26552060,89
201024,1053476,2016,9,1391400,6
412167,744084,2017,12,1526640,9
485716,522028,2016,12,1113200,5
135894,11510185,2016,8,13539900,55
131049,85389014,2017,7,21291400,99
478999,191920,2015,12,114020,3
242550,2640300,2016,1,3466120,14
218903,1089854,2018,12,1391760,4
248804,2487139,2018,3,2800120,9
126521,560278128,2016,3,519897880,1581
246138,2330050,2016,11,1687080,10
248973,5897063,2016,3,1511800,8
398665,373119,2016,9,1075920,7
270460,1960000,2018,5,967220,5
143187,29665102,2017,5,7916540,29
142789,4583705,2018,11,7227120,35
355829,3731482,2018,8,849600,4
149366,82808138,2017,11,8468560,25
114233,14826200,2018,7,997200,4
171050,3728907,2016,11,2874040,9
478922,1592906,2017,1,1308500,9
447484,1667758,2017,4,3501300,14
210711,1548051,2018,6,1021120,4
164814,6837882,2018,12,3540000,13
333449,3041843,2018,3,1544740,7
262267,2307647,2018,2,1655360,7
2745,7145408,2018,5,20575620,60
406993,1922933,2018,4,4827000,19
453812,1206391,2016,6,1575240,9
408857,706682,2016,7,2510800,11
471882,5306556,2017,5,6303160,45
164169,2449221,2016,6,2444180,15
332161,8595202,2017,9,1743180,7
125457,359171,2018,5,772180,4
285547,499163,2018,4,751580,3
457719,269602,2018,1,1571540,7
232454,45361221,2016,4,10916900,36
425073,13641959,2016,9,825280,3
348882,2528150,2018,6,584720,5
141802,4200936,2018,2,4266840,25
296274,29287974,2016,12,7779500,43
463447,1040053,2016,2,679940,4
197322,3710896,2018,10,1626380,4
75886,136697,2018,7,512640,4
231383,46507536,2017,11,39022120,117
144912,12045028,2017,10,5756040,25
252536,3551759,2016,10,1879420,9
246724,5205588,2018,8,2259680,12
429289,14023968,2018,4,1684680,6
159487,10462282,2017,7,3663480,13
270805,1639353,2016,11,821860,5
183329,962186,2016,5,1395080,8
169030,3000466,2018,2,3351640,14
273973,941507,2016,5,943540,4
316294,3543387,2018,5,2172300,7
164033,6911111,2016,6,2881640,14
527395,1952339,2018,8,1128960,5
254487,11740160,2018,12,1625220,6
299586,10157398,2017,3,9954720,33
154823,6318919,2018,5,5740580,21
507718,16042269,2016,10,5149380,23
310835,15547246,2018,1,3779420,12
137536,9356717,2016,9,7653560,39
342192,9573000,2018,1,836100,3
301112,18843340,2018,5,2673940,13
221472,912310,2018,12,1596140,5
165530,4605545,2016,10,3907760,16
152940,10562591,2018,2,4578800,20
532360,545884,2018,4,575360,3
38993,460492,2018,11,2126040,11
234768,16884483,2016,7,6700220,26
341216,8683181,2017,4,1464480,7
442307,2663055,2016,4,9085320,36
46311,887625,2018,11,1913220,11
446203,7761810,2016,5,1344140,7
250472,5088195,2016,10,2314380,10
461097,1034252,2018,4,960720,5
442439,27405999,2017,7,13791860,35
423838,692274,2017,2,1253940,5
180401,3967273,2018,9,2981480,11
343275,1859230,2016,8,1269160,6
464212,164585,2018,4,630080,5
321917,2329164,2015,11,1171620,5
445499,585959,2016,2,3827240,20
16298,1529827,2018,2,3111820,16
239359,10979281,2015,12,3758080,15
426180,44355827,2018,6,438640,3
263039,1271611,2017,4,1126220,6
460942,629948,2017,10,1310480,5
209262,2440901,2015,12,1147580,5
42685,1226274,2018,6,1481300,6
207592,1854846,2018,5,1768020,6
310033,22214012,2017,3,3413100,15
394802,13532514,2018,4,15244920,78
427380,4553840,2016,3,4718760,25
167368,3578504,2016,7,1667320,11
239880,4136865,2018,12,2846180,14
457459,2152284,2016,7,992200,6
442376,5735214,2017,10,11103500,37
341476,2279284,2016,10,1759820,7
239027,1925969,2016,5,3071060,18
229188,10967693,2016,5,1771900,9
261744,101544,2016,5,557340,6
457522,651402,2016,12,1220820,6
160601,2204602,2015,11,4503800,18
46311,887625,2018,3,724580,4
384369,7909836,2018,5,7959800,25
243063,1749943,2018,2,2215380,11
234236,149611055,2016,1,6203360,21
419238,518962,2018,4,852200,3
127142,40417022,2018,10,64906640,253
236378,1790967,2018,12,1680820,13
318809,531679,2016,1,492820,5
387268,5532423,2017,2,2046900,9
197831,2982562,2016,9,1634840,7
294962,8753807,2018,3,26843480,163
427507,8439310,2018,10,4107540,13
397328,1112401,2016,6,2186440,13
444064,5698698,2016,12,4184360,24
462410,1037304,2015,12,1006740,4
311948,5837925,2016,1,1938960,8
331058,4084103,2016,3,765780,4
481665,268723,2018,3,868120,7
231859,32105304,2018,6,20046540,66
430507,2284860,2018,8,1038680,5
297542,21982512,2018,9,11025840,49
126831,2102007007,2017,10,235364140,589
333581,676509,2016,6,1109120,6
137755,13796240,2017,7,9592600,50
441997,1416322,2015,12,5191020,23
246141,1802115,2018,8,1361220,7
236991,8330757,2017,8,3314000,13
457367,261792,2016,7,1047680,7
422619,4826161,2016,12,3638500,11
384498,6943713,2018,5,6568820,23
162988,2019329,2017,5,3533160,15
311051,10354634,2018,9,2125520,15
181174,527997,2016,3,2430160,9
440592,17311021,2016,2,22183740,98
155829,13353956,2019,2,3914660,15
203652,965682,2016,11,972240,5
381102,5954050,2016,5,15580800,88
459367,421600,2016,6,1163160,5
362311,1335282,2016,12,952100,3
206295,1288262,2018,5,1048220,5
130261,20849316,2017,10,28351140,115
245907,3606483,2016,5,784880,5
184232,1461250,2016,6,935960,5
301480,5401573,2017,5,2187440,10
58542,3361982,2018,6,839400,5
130899,40018463,2016,1,17038720,84
122008,200174,2018,10,427500,3
433683,1069630,2018,6,613780,6
140535,16108451,2017,8,10378400,38
203095,1720075,2016,12,1505960,6
345678,2026752,2018,12,1277620,6
404634,32512650,2018,7,16167760,51
55335,1761627,2018,5,1197780,5
316306,1654015,2016,10,2455320,11
357905,1796765,2018,6,1082520,4
269826,907088,2018,3,964880,6
307818,3177613,2018,8,3785720,14
152219,57124369,2017,7,6265240,22
295827,5343212,2016,7,15507720,80
244103,1197526,2018,2,1958460,7
130023,50504627,2019,4,28616640,108
300595,6005630,2016,8,5169460,27
320762,7896625,2017,10,3069960,10
235976,19754540,2018,3,7505800,23
148267,4174639,2018,9,5732440,19
435512,51137355,2018,2,1457440,5
179699,1244515,2016,11,1502040,9
394749,2061161,2016,5,2727280,16
170562,2714783,2016,7,2556960,9
136709,8004088,2016,11,10510980,47
55620,1555992,2018,8,1628160,6
460942,629948,2017,6,1260060,5
323107,4443194,2016,1,1113000,6
251400,3442125,2018,8,2200200,9
305801,2742338,2016,12,2952040,16
306020,6118676,2018,12,3204340,16
299711,4032052,2018,12,4221940,15
403909,19729643,2016,6,32625300,129
430608,2294364,2017,1,983220,5
308692,2330684,2018,9,4008280,16
373684,1260940,2018,10,501480,3
171091,1669308,2018,12,2377560,10
166591,8498753,2018,9,3776380,10
327508,10226838,2017,7,1742920,8
286730,1825740,2017,9,1188620,4
589218,4081422,2018,3,5279040,21
175527,1391429,2018,3,2261660,10
256445,315268,2016,12,780740,8
470065,10987604,2016,5,34494240,201
127060,299199052,2016,3,111204900,392
161678,4190986,2018,11,4722200,17
231110,16168619,2017,5,67273140,249
132841,19084666,2017,3,16547180,67
404867,4100199,2016,7,13891600,57
150654,8531971,2018,10,4598480,23
301693,14796345,2017,10,5489100,28
281800,2059346,2016,4,1173040,5
228265,1894939,2016,12,6786740,24
234822,2434601,2016,10,3094340,16
441889,3075357,2016,3,8239100,43
281800,2059346,2016,8,1135700,4
262718,1663055,2016,9,471040,5
210102,1145564,2016,7,1119860,4
414484,414103,2018,2,1325500,6
12022,7423315,2018,6,3890220,21
182239,2473335,2018,11,1868380,7
140042,5115128,2016,12,7076800,38
442467,44059030,2019,10,9236580,38
166591,8341371,2015,11,4090300,14
164814,6837882,2018,3,3302320,12
135298,19313764,2018,3,16010620,59
441997,2607140,2016,10,5024700,23
141677,5429904,2016,4,5380240,30
266224,385347,2016,12,833360,7
319590,3776842,2018,10,1288440,9
483882,623072,2018,4,743300,6
441218,8523085,2018,6,16108280,60
138704,4262142,2018,10,7978620,39
172833,241881,2016,7,1342820,12
306020,5205837,2016,11,3633140,17
330462,4592279,2015,12,483480,4
396176,30567306,2017,7,3592000,17
294028,150938,2019,1,400580,3
175766,443193,2017,4,2958000,11
407365,6993898,2018,7,5697560,22
412150,600538,2017,2,1190520,5
256930,1379697,2018,12,1040760,5
271088,654490,2018,1,1078180,5
399192,25569369,2015,11,2650400,8
359781,920592,2016,8,473940,4
170185,2628512,2016,7,1558840,13
191917,2435139,2016,8,1478040,6
348203,2861630,2016,11,1786300,6
161381,1014399,2016,7,3802100,16
184728,3002646,2016,6,2303320,9
133949,17434556,2015,11,14813040,55
134484,47910039,2017,2,17837380,60
482961,430539,2018,8,1009520,6
432024,1148089,2018,5,1054060,4
232340,2780635,2018,10,7177920,43
507346,5174007,2016,11,15552280,58
174707,1773995,2016,11,2315400,10
164563,2239276,2016,3,2569200,13
245823,4842897,2016,10,2146280,11
489092,948808,2016,10,665640,3
207592,1854846,2018,9,1856040,6
414226,514552,2017,1,1215700,5
129633,16640671,2017,9,10662360,99
332916,3111436,2018,2,2064480,7
257618,4054230,2016,3,1087000,5
320762,11409724,2018,8,3489920,11
268835,1756728,2016,2,1478480,6
129370,76754464,2017,1,39180620,135
445992,1753956,2018,8,3773200,17
332411,3300732,2018,4,1462740,8
419998,3512597764,2018,11,320421680,816
137601,13740557,2017,8,8011480,36
277195,1498387,2016,10,1289320,5
317792,7248189,2018,5,1831120,12
161646,8492898,2017,3,4799100,16
155453,14144278,2018,5,3854080,19
95,656947437,2018,4,211543960,542
6438,3770065,2018,4,4688740,35
422500,5110703,2018,12,3315860,8
274431,166297,2018,2,505080,4
288974,695146,2016,3,495000,3
130128,20671408,2018,3,33895360,111
302097,2071569,2016,9,3414180,21
240979,8752655,2018,5,3018680,13
421985,16246933,2018,2,7416480,21
59225,535484,2018,4,1220220,6
155621,4286668,2016,11,4036140,16
288974,695146,2016,10,493020,3
138077,53616520,2016,1,10288820,47
411051,1836251,2018,12,2765580,12
73944,1238806,2018,7,873620,4
311955,3069615,2016,5,1539000,11
320155,20889296,2016,11,2422860,9
146639,5387196,2016,12,6023100,26
259801,87884,2016,11,605580,6
138761,22989612,2016,7,9166420,44
155621,4286668,2016,12,4036140,16
385732,20974049,2016,1,3678080,16
248936,4671442,2016,8,1237020,7
304094,951533,2018,11,3324320,25
368243,6067028,2018,12,346140,3
343068,12990661,2017,6,1301720,6
307660,8799851,2017,7,4374080,17
218903,1089854,2018,8,1391760,4
323794,337237,2016,11,1322440,8
456224,1749339,2018,4,1082040,7
409253,4324441,2017,10,2921260,15
420866,24549324,2016,10,15520060,50
164034,2920437,2016,10,1905180,15
472892,1319234,2017,12,6613740,34
386322,7651097,2016,12,1025840,8
458496,195377,2018,1,631980,5
238673,4109675,2016,8,2620320,12
304691,1406873,2016,11,2218300,11
386220,7293400,2016,8,2833860,10
358658,2860914,2017,11,610640,3
304086,6432971,2018,3,4190040,21
357606,3043598,2018,2,1024260,5
160397,4012230,2018,2,4175840,17
480807,308016,2016,11,1312440,6
195113,727670,2018,1,894860,7
25687,1606824,2018,10,2071580,11
366963,5059225,2016,9,569600,4
394849,5160967,2018,12,10920260,63
153853,9881454,2018,8,3996300,18
194091,802823,2018,5,1453840,8
205415,2942983,2019,8,1017540,5
167204,1270193,2018,6,1098000,5
383250,31625207,2017,7,5732360,25
509204,2039367,2018,4,731960,4
426180,44355827,2018,11,449360,3
233614,25377664,2016,1,5748240,20
15240,963645,2018,12,2958740,15
9862,10294662,2018,12,6821980,34
131554,28148288,2016,6,27444820,95
209668,3672696,2016,3,576620,3
254865,584937,2017,10,920160,8
322968,14347375,2016,2,2115520,8
162847,4495780,2016,7,3905840,17
555976,5475859,2018,11,4719440,18
235627,10688853,2018,8,2095260,10
1807,5631138,2018,10,17138300,90
249445,4533933,2016,7,1100380,9
283255,423970,2016,9,1012140,4
249363,4848210,2016,2,1846960,11
43780,809714,2018,4,1988180,8
510329,143513683,2018,5,127979680,558
226432,1312185,2018,1,310760,3
341065,2415905,2018,5,1104200,6
141802,4200936,2018,8,4102680,23
452672,491289,2016,10,1549700,9
390586,209931,2018,11,906560,5
164259,3083430,2018,5,2582580,11
470905,2910764,2016,4,5316060,72
332709,5532619,2018,3,2018060,7
379016,865335,2018,12,461400,3
152962,4927781,2018,9,6766040,24
235887,1587526,2016,9,4059920,21
346742,3179029,2018,4,1724920,6
368448,2224080,2019,5,674620,3
442187,5812460,2018,1,7106940,34
194091,1012433,2016,4,1022300,6
367331,1584970,2017,6,917900,3
155829,9127787,2018,2,4552260,17
13827,7789727,2018,12,4105840,16
324103,745802,2018,3,1769640,9
224957,1077342,2018,12,659780,3
139925,7686026,2016,6,9259440,39
408351,5768647,2016,6,2061140,11
133019,56528629,2017,9,20947540,68
326840,1616248,2016,2,1592000,7
189849,2631019,2018,6,2063780,8
271115,1091018,2016,12,337140,3
153806,3938760,2018,3,4918420,18
270460,7670000,2019,3,1922660,9
185048,2402258,2018,3,1419460,9
229101,1447233,2016,1,355500,3
264326,552727,2016,10,1282680,5
407365,6993898,2018,2,5664400,23
183329,962186,2016,7,1376440,8
441726,3843849,2016,9,10032860,45
271386,1053508,2016,11,532620,5
249934,7564229,2018,12,1955240,8
176575,1213572,2017,4,2747060,10
243797,2819731,2017,10,2786520,13
440459,10734012,2017,2,30545780,110
303084,12721990,2017,8,6106100,23
168561,4457596,2016,3,3008320,13
159517,2854414,2016,2,3196360,15
478922,862465,2016,5,815580,6
343746,1671841,2017,2,492740,5
358786,2018864,2018,3,1012300,5
137916,28136492,2017,6,10153660,44
147839,6301797,2017,5,4726060,25
141456,14823529,2017,1,9993940,33
172296,2968825,2018,10,2160420,10
341476,1267678,2018,10,958140,4
129486,34076811,2018,10,34780780,146
215293,815509,2018,9,421460,3
466886,111109,2016,6,620340,4
314550,5058820,2015,11,2022000,11
245285,1950583,2016,5,2836120,12
473643,4455763,2016,5,1930400,9
237625,1246841,2016,7,2772960,20
448272,1838351,2016,12,3287460,13
446882,4161701,2016,7,4184560,17
443018,4692011,2018,1,8545220,29
247984,4356940,2016,2,1865420,9
324920,1813398,2016,9,1029760,7
233643,7272771,2017,5,5769260,32
420710,19991533,2016,1,13576660,68
144131,5633012,2016,1,8423680,28
295376,30684705,2018,5,23312620,97
242853,4687987,2017,1,2124240,13
489466,74495,2016,8,479240,3
151595,3132028,2016,8,4330360,24
314638,1631996,2016,4,2823360,12
242929,8681994,2017,8,2301520,10
300595,6197749,2017,10,5172580,27
455549,350778,2016,12,2046020,7
156945,1299280,2016,6,1758940,8
341216,11247717,2016,5,430920,3
414226,487736,2016,12,1215700,5
170185,2621819,2017,11,1521480,12
126664,323278620,2017,9,265179520,817
149380,7304664,2016,4,7332380,26
149412,6735540,2018,12,5050820,21
318919,15791781,2016,1,2159160,9
443110,5639280,2017,5,2065580,13
378889,3522089,2018,1,363220,3
25202,4997811,2018,5,786580,5
443008,6696657,2016,7,8580080,30
436781,334343,2018,7,769660,4
60766,572717,2018,5,601980,6
139414,16475426,2017,8,7854880,31
469669,21297497,2016,1,78527580,518
151987,2307596,2017,3,5512460,23
194239,1289852,2018,2,1340620,7
508704,2539055,2018,9,1967280,6
237414,3925969,2016,5,2866540,13
362077,369195,2018,5,660400,4
410344,1205108,2017,7,2009780,9
148339,4745932,2017,3,5659660,22
391997,2113526,2016,11,416880,3
138820,1677179,2018,5,11709820,43
139605,22810567,2018,11,10949780,41
198490,2164946,2016,12,1121200,6
303637,50596800,2018,7,4783340,22
233340,2298641,2017,9,6509820,32
5452,252376511,2018,7,15667140,40
195756,1363872,2018,3,1503240,8
183743,4200403,2016,5,748320,7
139716,3739114,2018,7,7774900,34
95346,7873587,2018,5,1114200,4
789269,656982,2018,12,1165500,8
441018,5601656,2018,5,13430720,58
314550,3906998,2017,7,1732460,9
442303,5107360,2016,2,8613560,38
195981,1229730,2016,8,1358800,5
163213,770616,2018,3,1789900,7
386327,310549,2016,2,918640,11
214265,1348580,2018,8,817900,4
263766,1217966,2018,11,1347460,7
178290,3525680,2018,12,2962240,10
242049,1990822,2018,11,2157040,14
162847,4495780,2016,1,3436180,16
486268,1405276,2017,5,1119580,4
347300,1311733,2016,7,383660,3
369930,1531609,2016,8,1184580,4
129828,102072614,2018,2,35296840,121
481881,5011558,2018,5,1773060,7
445165,7156364,2018,11,6087480,17
142449,16262747,2018,12,5951220,24
426598,472754,2016,12,769320,11
301049,10655877,2017,12,6652500,24
299586,10142800,2016,12,10282860,34
247838,240704,2018,1,622080,5
456105,837167,2016,2,2412240,7
514794,1363052,2017,9,1023540,8
414726,445461,2016,4,918620,5
482272,298664,2018,11,869300,3
190847,2402316,2018,12,1967840,6
175766,1523764,2016,11,2541840,10
232834,65805849,2017,3,8241740,25
140134,2659265,2017,2,10755740,41
244489,9749019,2016,4,3195240,12
161987,1650637,2018,2,2662780,10
453931,543710,2016,9,1713660,6
122975,15242885,2018,4,13767120,54
248973,5897063,2016,10,1729140,10
296572,4761893,2017,10,14121720,60
356637,2052383,2016,2,593980,5
133517,9948834,2017,6,14745740,67
158695,9420169,2016,8,2761900,13
232206,33112849,2016,11,6346820,26
404120,9142228,2017,5,22418860,95
301597,1701811,2018,1,4203180,25
150798,5702637,2018,6,2740100,16
150761,2729500,2018,9,5553060,25
227414,4933525226,2018,5,921771480,2426
3312354,1451563,2019,10,1312200,3
163935,7006279,2018,5,3225200,13
126674,531267060,2017,12,266849140,768
252474,3792212,2018,4,1735900,10
296071,17348237,2016,11,18098880,55
403434,169810428,2018,3,100469660,440
239452,5700743,2016,10,1937660,10
173856,1682284,2016,3,1979520,8
331295,2298600,2018,10,1226140,7
321244,782722,2018,11,1443240,9
508810,239047,2018,7,328660,3
268971,2438287,2016,3,708000,5
245283,4323673,2016,11,2266780,11
235643,30896239,2017,2,7517020,32
174453,2437051,2018,10,2838480,10
93088,866679,2018,9,509660,4
128174,108639379,2016,5,51764460,205
480807,308016,2016,6,1412420,7
357637,7504041,2017,6,1326320,4
178131,937260,2016,9,1633940,9
143545,5749285,2016,11,6883380,34
581504,1079693,2019,6,1471500,7
232454,45361221,2016,8,11701760,38
478736,81182,2018,9,929400,6
374871,3035640,2018,10,1072060,3
123380,4216827,2018,2,2368220,14
149737,5231310,2015,12,5580560,26
148339,4745932,2017,6,5572460,22
